dateUpdated,province,city,latitude,longitude,name,reviews.date,reviews.rating
2019-03-21T07:04:46Z,GA,Atlanta,33.8399,-84.3698,Fairfield Inn & Suites by Marriott Atlanta Buckhead,2018-03-07T00:00:00.000Z,1
2019-03-21T07:04:46Z,GA,Atlanta,33.8399,-84.3698,Fairfield Inn & Suites by Marriott Atlanta Buckhead,2017-03-18T00:00:00.000Z,4
2019-03-21T06:48:59Z,CA,Fresno,36.7079,-119.7735,Vagabond Inn Fresno,2017-08-11T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-03-21T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2009-10-01T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-12-02T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-02-22T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-10-16T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-10-30T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2010-10-27T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-02-25T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-02-14T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2017-12-27T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2018-02-28T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2008-04-30T00:00:00.000Z,2
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-06-25T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-03-25T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-12-11T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-05-18T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-10-19T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-11-29T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-09-29T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-10-26T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2018-04-03T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-09-12T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-11-17T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-07-12T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-09-13T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-07-24T00:00:00.000Z,3
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-08-07T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-03-11T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-05-23T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-10-04T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-05-26T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-11-23T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-06-14T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-04-13T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-05-19T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2017-11-26T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2010-10-26T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-04-11T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2017-07-17T00:00:00.000Z,3
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-05-24T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-09-20T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-11-30T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-02-06T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-05-26T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-03-28T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-06-28T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-11-12T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-05-04T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-02-11T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-06-15T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-12-15T00:00:00.000Z,3
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2010-03-22T00:00:00.000Z,2
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-07-08T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-06-09T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-10-13T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2010-09-16T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-03-17T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-04-11T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-11-06T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-05-02T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-11-24T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-02-12T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2018-03-20T00:00:00.000Z,4
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2015-10-16T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2013-02-28T00:00:00.000Z,3
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2014-07-01T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2012-04-08T00:00:00.000Z,3
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-09-08T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-11-08T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2016-07-13T00:00:00.000Z,5
2019-03-21T05:16:52Z,CA,San Diego,32.7252,-117.2289,The Pearl Hotel,2011-11-27T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-07-20T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2012-08-07T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-06-17T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-12-13T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-08-19T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-08-23T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-01-15T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-09-23T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-12-09T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-09-28T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-06-19T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2013-01-17T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-05-21T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-11-06T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-03-07T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2013-01-16T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-12-09T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-12-01T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2013-10-27T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-07-10T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-04-02T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-08-09T00:00:00.000Z,2
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-08-21T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-01-07T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-11-08T00:00:00.000Z,2
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-08-18T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2010-10-20T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-09-14T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-03-16T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-12-28T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-03-06T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-12-03T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-05-24T00:00:00.000Z,2
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-05-21T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-10-04T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-10-22T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-08-27T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-06-22T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-11-02T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2012-10-11T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-05-10T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-08-24T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-10-27T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2012-12-10T00:00:00.000Z,2
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-12-01T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-12-07T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-04-06T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-04-09T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2011-10-04T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-06-20T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-06-17T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2013-06-16T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-10-13T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-09-03T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-12-15T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2010-06-01T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-06-02T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-10-30T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-04-29T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2011-01-05T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-11-13T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2014-11-01T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2015-04-21T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-10-20T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-01-01T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2018-11-12T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-01-06T00:00:00.000Z,2
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-12-27T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-06-03T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2017-04-17T00:00:00.000Z,5
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2013-05-13T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-05-31T00:00:00.000Z,4
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2019-01-21T00:00:00.000Z,3
2019-03-21T05:12:06Z,HI,Honolulu,21.2754,-157.8236,Waikiki Resort Hotel,2016-07-11T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-01-13T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-01-20T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-09-24T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-10-20T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-08-05T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-12-12T00:00:00.000Z,3
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-04-23T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-02-16T00:00:00.000Z,2
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-05-28T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-04-08T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-03-14T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2012-11-28T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-11-17T00:00:00.000Z,1
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-03-02T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-05-07T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-01-06T00:00:00.000Z,3
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-01-22T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-07-05T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-12-12T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-10-30T00:00:00.000Z,2
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-03-06T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-01-25T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2012-11-13T00:00:00.000Z,2
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-09-10T00:00:00.000Z,2
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2012-10-05T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-09-03T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-10-14T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-03-12T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-02-06T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-01-30T00:00:00.000Z,3
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-03-06T00:00:00.000Z,1
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-04-16T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-03-28T00:00:00.000Z,1
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-06-04T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-09-24T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-10-03T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-09-22T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-08-11T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-10-05T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-08-28T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-01-17T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-01-16T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-08-03T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-09-19T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2014-08-02T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-10-27T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-01-03T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-03-28T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-05-04T00:00:00.000Z,1
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-05-17T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-03-30T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-04-04T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2016-12-27T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2013-09-04T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-04-17T00:00:00.000Z,2
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-11-19T00:00:00.000Z,5
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2018-03-16T00:00:00.000Z,3
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-06-21T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2015-02-03T00:00:00.000Z,4
2019-03-21T05:10:00Z,LA,New Orleans,29.9577,-90.0666,Four Points by Sheraton French Quarter,2017-03-22T00:00:00.000Z,1
2019-03-21T05:06:52Z,KY,Owensboro,37.7257,-87.1217,Fairfield Inn by Marriott Owensboro,2017-05-24T00:00:00.000Z,5
